id,question,true_query,generated_query
8a081d0fa8a2b464096d8a00,What is the total or cell saver intake amount that patient 10009628 received on 10/02/this year?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10009628 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'or cell saver intake' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '10-02'","SELECT SUM(input_amount) FROM intake_log WHERE patient_id = 10009628 AND input_type_id = 5 AND datetime(log_time,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',log_time) = '10-02'"
694ef79b1e8ab1b548efa5b3,Has patient 10018423 received any lab testing in 2100?,"SELECT COUNT(*)>0 FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018423 ) AND strftime('%Y',labevents.charttime) = '2100'",10018423 has received lab testing in 2100
d69a4b8b51374de9e093dde2,How many hours have passed since patient 10004733 stayed in the careunit medicine on this hospital visit for the first time?,"SELECT 24 * ( strftime('%J',current_time) - strftime('%J', transfers.intime) ) FROM transfers WHERE transfers.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 AND admissions.dischtime IS NULL ) AND transfers.careunit = 'medicine' ORDER BY transfers.intime ASC LIMIT 1","SELECT 24 * ( strftime('%J',current_time) - strftime('%J', patient.last_careunit_visit) ) FROM patient WHERE patient.subject_id = 10004733 AND patient.current_careunit = 'medicine' AND patient.hospital_dischtime IS NULL ORDER BY patient.last_careunit_visit DESC LIMIT 1"
5b35d8420b2779eaf3c7e3ea,List the top four most frequent diagnoses that patients received within 2 months after previously being diagnosed with other candidiasis of other specified sites since 1 year ago.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other candidiasis of other specified sites' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )","SELECT T3.diagnosis FROM ( SELECT T2.diagnosis, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient.subject_id, diagnoses.chart_time FROM diagnoses JOIN patient ON diagnoses.patient_id = patient.subject_id WHERE diagnoses.diagnosis = 'other candidiasis of other specified sites' AND datetime(diagnoses.chart_time) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT patient.subject_id, diagnoses.diagnosis, diagnoses.chart_time FROM diagnoses JOIN patient ON diagnoses.patient_id = patient.subject_id WHERE datetime(diagnoses.chart_time) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.chart_time < T2.chart_time AND datetime(T2.chart_time) BETWEEN datetime(T1.chart_time) AND datetime(T1.chart_time,'+2 month') GROUP BY T2.diagnosis )"
a5356c6c205e9f088964bb9a,Has patient 10006580 received any medication?,SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10006580 ),SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.patient_id = 10006580
706439ddb58cfc688a427d97,"This year, what were the top four specimens that were tested frequently?","SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 4","SELECT T1.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) as C1 FROM ( SELECT T1.spec_type_desc, T1.tube_id FROM ( SELECT T1.subject_id, T1.spec_type_desc, T1.tube_id FROM microbiology_events T1 JOIN ( SELECT T2.spec_type_desc, T2.tube_id FROM microbiology_events T2 GROUP BY T2.spec_type_desc ) T2 ON T1.spec_type_desc = T2.spec_type_desc AND T1.tube_id = T2.tube_id ) AS T1 GROUP BY T1.spec_type_desc ) AS T2 WHERE C1 <= 4"
06b14b6b3b8637569dd435d9,Show me the top five diagnoses that have the highest 3-month mortality rate.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T4.icd_code FROM ( SELECT T3.icd_code, DENSE_RANK() OVER ( ORDER BY T3.C2 ASC ) AS C3 FROM ( SELECT T2.icd_code, AVG(C1) AS C2 FROM ( SELECT T1.icd_code, ( CASE WHEN strftime('%J',patients.dod) - strftime('%J',T1.charttime) < 1 * 365/4 THEN 0 ELSE 1 END ) as C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%J',current_time) - strftime('%J',diagnoses_icd.charttime) >= 1 * 365/4 GROUP BY admissions.subject_id, diagnoses_icd.icd_code HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN patients ON T1.subject_id = patients.subject_id ) AS T2 GROUP BY T2.icd_code ) AS T3 ) AS T4 WHERE T4.C3 <= 5 )","SELECT T1.diagnosis, T1.C1 FROM ( SELECT T2.diagnosis, PERCENT_RANK() OVER ( ORDER BY T2.C1 DESC ) AS C1 FROM ( SELECT diagnosis, 100.0 * ( COUNT( DISTINCT patients.dod ) ) / COUNT( DISTINCT patients.subject_id ) AS C1 FROM patients JOIN diagnoses ON patients.subject_id = diagnoses.subject_id GROUP BY diagnosis ) AS T2 ) AS T1 WHERE T1.C1 <= 5"
6d23077db7dbc8321431bf64,How many days have passed since the patient 10004733 was admitted to the hospital?,"SELECT 1 * ( strftime('%J',current_time) - strftime('%J', admissions.admittime) ) FROM admissions WHERE admissions.subject_id = 10004733 AND admissions.dischtime IS NULL","SELECT 1 * ( strftime('%J',current_time) - strftime('%J', transfers.intime) ) FROM transfers WHERE transfers.subject = 10004733 AND transfers.intime >= '2022-03-01 00:00:00' ORDER BY transfers.intime ASC LIMIT 1"
68e2938f96286a982888a1f6,"Which was the last care unit patient 10007928 was in during their last hospital visit, as per the transfer record?",SELECT transfers.careunit FROM transfers WHERE transfers.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007928 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND transfers.careunit IS NOT NULL ORDER BY transfers.intime DESC LIMIT 1,SELECT transfers.care_unit FROM transfers WHERE transfers.subject_id = 10007928 AND transfers.in_time IN ( SELECT MIN(in_time) FROM transfers WHERE transfers.subject_id = 10007928 AND transfers.care_unit IS NOT NULL )
7f71c9d84ae065b57a659660,How many current patients are there aged 40s?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime IS NULL AND admissions.age BETWEEN 40 AND 49,SELECT COUNT( DISTINCT patient_id ) FROM patients WHERE age BETWEEN 40 AND 49
0d71c66d0ead111e4df731dd,How much is the maximum total hospital bill that includes personal history of malignant neoplasm of large intestine since 2100?,"SELECT MAX(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'personal history of malignant neoplasm of large intestine' ) ) AND strftime('%Y',cost.chargetime) >= '2100' GROUP BY cost.hadm_id ) AS T1","SELECT MAX(T1.C1) FROM ( SELECT SUM(C1) AS C1 FROM ( SELECT C1 FROM diagnoses WHERE LOWER(HISTORY_OF) = 'personal history of malignant neoplasm of large intestine' ) AS T1 JOIN patients ON T1.PID = patients.PID WHERE strftime('%Y',C1) >= '2100' GROUP BY T1.PID ) AS T2"
fc9a1a57bacdb774ac5e8f68,What was the admission type for patient 10023117 during their first hospital visit?,"SELECT admissions.admission_type FROM admissions WHERE admissions.subject_id = 10023117 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY admissions.admittime ASC LIMIT 1",SELECT admission_type FROM ( SELECT * FROM hospital_history WHERE hospital_id = 10023117 AND visit_id = ( SELECT MIN(visit_id) FROM hospital_history WHERE hospital_id = 10023117 ) )
7f07c59357750ac2b84e5221,"What are the five frequently taken specimens for patients that received extirpation of matter from lung lingula, via natural or artificial opening endoscopic previously within 2 months?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'extirpation of matter from lung lingula, via natural or artificial opening endoscopic' ) ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 5","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, T1.attime FROM ( SELECT attime, subject_id FROM procedures WHERE procedures.procedure_name = 'extirpation of matter from lung lingula, via natural or artificial opening endoscopic' ) AS T1 JOIN ( SELECT subject_id, spec_type_desc FROM microbiology_events ) AS T2 ON T1.subject_id = T2.subject_id ) AS T3 WHERE T3.attime >= ( SELECT T2.attime FROM ( SELECT attime, subject_id FROM diagnoses WHERE diagnoses.diagnosis_name = 'other and unspecified hypercholesterolemia' ) AS T2 JOIN ( SELECT subject_id, spec_type_desc FROM microbiology_events ) AS T3 ON T2.subject_id = T3.subject_id WHERE T2.attime < T3.attime AND datetime(T3.attime) BETWEEN datetime(T2.attime) AND datetime(T2.attime,'+2 month') ) AND T3.spec_type_"
105c5b90ad1c402ff786e8bc,What's the cost of the drug known as ferrous sulfate (liquid)?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'ferrous sulfate (liquid)' ),SELECT DISTINCT cost FROM drugs WHERE drug_name = 'ferrous sulfate (liquid)'
60f1ca714f709dd6094e453e,What was the insurance that patient 10015931 had during the first hospital encounter?,SELECT admissions.insurance FROM admissions WHERE admissions.subject_id = 10015931 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1,SELECT patient.insurance FROM patients WHERE patient.subject_id = 10015931 AND patient.dischtime IS NOT NULL ORDER BY patient.admittime ASC LIMIT 1
1252e7fd85be60431814be4f,"What is the cost for a procedure of introduction of other therapeutic substance into peripheral artery, percutaneous approach?","SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'procedures_icd' AND cost.event_id IN ( SELECT procedures_icd.row_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'introduction of other therapeutic substance into peripheral artery, percutaneous approach' ) )","SELECT DISTINCT cost FROM procedures WHERE procedure_name = 'introduction of other therapeutic substance into peripheral artery, percutaneous approach'"
89a0d1e183a1c2a585f69c0d,When did patient 10016742 last receive a diagnosis of non-st elevation (nstemi) myocardial infarction on the first hospital stay?,SELECT diagnoses_icd.charttime FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'non-st elevation (nstemi) myocardial infarction' ) AND diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016742 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY diagnoses_icd.charttime DESC LIMIT 1,SELECT diagnosis.chart_time FROM diagnosis WHERE diagnosis.patient_id = 10016742 AND diagnosis.dischtime IS NOT NULL ORDER BY diagnosis.chart_time ASC LIMIT 1
0f76c11ee2ae038677e63102,"How many patients received a osmolality, measured test last year?","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT labevents.hadm_id FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'osmolality, measured' ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') )","SELECT COUNT( DISTINCT patient_id ) FROM tests WHERE test_name = 'osmolality, measured' AND datetime(tests.test_date,'start of year') = datetime(current_time,'start of year','-1 year')"
e7d00371c9b3a702661b3704,Did patient 10040025 have any kind of diagnosis last year?,"SELECT COUNT(*)>0 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10040025 ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-1 year')","SELECT COUNT(*)>0 FROM diagnoses WHERE diagnoses.patient_id = 10040025 AND datetime(diagnoses.diagnosis_time,'start of year') = datetime(current_time,'start of year','-1 year')"
681c6fc772c7eda308578ae6,What are the three most frequent drugs prescribed to female patients with an age of 20s within the same month after they were diagnosed with unspecified acquired hypothyroidism?,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'unspecified acquired hypothyroidism' ) ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.subject_id IN ( SELECT patients.subject_id FROM patients WHERE patients.gender = 'f' ) AND admissions.age BETWEEN 20 AND 29 ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T1.charttime,'start of month') = datetime(T2.starttime,'start of month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient.age, diagnosis.diagnosis_time FROM diagnosis JOIN patient ON diagnosis.patient_id = patient.patient_id WHERE diagnosis.diagnosis = 'unspecified acquired hypothyroidism' ) AS T1 JOIN ( SELECT patient.patient_id, prescription.drug, prescription.start_time FROM prescription JOIN patient ON prescription.patient_id = patient.patient_id WHERE patient.gender = 'female' AND patient.age BETWEEN 20 AND 29 ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.diagnosis_time < T2.start_time AND DATETIME(T1.diagnosis_time,'start of month') = DATETIME(T2.start_time,'start of month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3"
09304caba4fd05450a56c2af,How much does a procedure called percutaneous abdominal drainage cost?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'procedures_icd' AND cost.event_id IN ( SELECT procedures_icd.row_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'percutaneous abdominal drainage' ) ),SELECT DISTINCT cost FROM procedures WHERE procedure_name = 'percutaneous abdominal drainage'
9fc0ac6b29d8a361fd6e2512,How much does patient 10007058 change in SaO2 second measured on the first ICU visit compared to the first value measured on the first ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 OFFSET 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 ),SELECT ( SELECT lab_values.valuenum FROM lab_values WHERE lab_values.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND lab_values.spec_type_desc = 'o2 saturation pulseoxymetry' AND lab_values.charttime >= ( SELECT lab_values.charttime FROM lab_values WHERE lab_values.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND lab_values.spec_type_desc = 'o2 saturation pulseoxymetry' AND lab_values.charttime >= ( SELECT admissions.admittime FROM admissions WHERE admissions.subject_id = 10007058 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY lab_values.charttime ASC LIMIT 1 OFFSET 1 ) - ( SELECT lab_values.valuenum FROM lab_values WHERE lab_values.
