id,question,true_query,generated_query
bdd039b89d9bf57a1d3c4e49,"What are the three most common microbiology tests for people who were diagnosed with malignant neoplasm of lower third of esophagus earlier in the same hospital encounter, since 2100?","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'malignant neoplasm of lower third of esophagus' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.test_name, microbiologyevents.charttime, admissions.hadm_id FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.test_name ) AS T3 WHERE T3.C1 <= 3","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT DISTINCT ON ( patient_id, diagnosis_id ) patient_id, diagnosis_id, hospital_encounter_id FROM diagnoses WHERE diagnosis_id = ( SELECT diagnosis_id FROM icd_diagnoses WHERE icd_diagnoses.icd_code = 'c15.3' ) AND strftime('%Y',diagnoses.charttime) >= '2100' ) AS T1 JOIN ( SELECT DISTINCT ON ( patient_id, microbiology_test_name ) patient_id, microbiology_test_name, hospital_encounter_id FROM microbiology_tests WHERE strftime('%Y',microbiology_tests.charttime) >= '2100' ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.diagnosis_id IS NOT NULL AND T1.hospital_encounter_id = T2.hospital_encounter_id GROUP BY T2.test_name ) AS T3 WHERE T3.C1 <= 3"
b2e898b5d1ad3e826001b202,"In 03/this year, what organism was found in patient 10029291's last stool test?","SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029291 ) AND microbiologyevents.spec_type_desc = 'stool' AND microbiologyevents.org_name IS NOT NULL AND datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',microbiologyevents.charttime) = '03' ORDER BY microbiologyevents.charttime DESC LIMIT 1","SELECT stool_test.org_name FROM stool_test WHERE stool_test.hc_id IN ( SELECT microbiology_test.hc_id FROM microbiology_test WHERE microbiology_test.org_name IS NOT NULL AND microbiology_test.spec_type_desc = 'stool' AND microbiology_test.hc_id = 10029291 AND strftime('%Y-%m',microbiology_test.charttime) = '2103' ORDER BY microbiology_test.charttime DESC LIMIT 1 )"
99499e3fc35e16828a79d7f6,"How many patients received omeprazole within 2 months after the confirmation of ""personal history of tobacco use"" in 2100?","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'personal history of tobacco use' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'omeprazole' AND strftime('%Y',prescriptions.starttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month')","SELECT COUNT( DISTINCT T1.patient_id ) FROM ( SELECT T1.patient_id, T1.charttime FROM ( SELECT patient_id, charttime FROM microbiologyevents WHERE patient_id IN ( SELECT patient_id FROM d_icd_procedures WHERE icd_code = 'personal history of tobacco use' ) AND strftime('%Y',charttime) = '2100' ) AS T1 JOIN ( SELECT patient_id, charttime FROM medicationevents WHERE medication = 'omeprazole' AND strftime('%Y',charttime) = '2100' ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') ) AS T"
e1bef8005f669f8fa7a1e3bf,What are the most commonly prescribed drugs given to patient 10021312 twice?,"SELECT T1.drug FROM ( SELECT prescriptions.drug, COUNT( prescriptions.starttime ) AS C1 FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021312 ) GROUP BY prescriptions.drug ) AS T1 WHERE T1.C1 = 2","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT proceduretime, patientid FROM procedures WHERE patientid = 10021312 ) AS T1 JOIN ( SELECT drugstarttime, drug, patientid FROM prescriptions WHERE patientid = 10021312 ) AS T2 ON T1.patientid = T2.patientid WHERE T1.proceduretime < T2.drugstarttime AND datetime(T1.proceduretime,'start of day') = datetime(T2.drugstarttime,'start of day') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 2"
2e3384d7ef9a76c0237df519,Tell me patient 10026354's first measured heart rate.,SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026354 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1,SELECT heart_rate FROM vitalevents WHERE patient_id = 10026354 AND measuredtime = ( SELECT MIN(measuredtime) FROM vitalevents WHERE patient_id = 10026354 )
1bdf02ef77df577cf44deaee,"Since 2100, how many patients were discharged from the hospital?","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL AND strftime('%Y',admissions.dischtime) >= '2100'","SELECT COUNT( DISTINCT admissions.patient_id ) FROM admissions WHERE admissions.dischtime is NOT NULL AND strftime('%Y',admissions.dischtime) >= '2100'"
f195f5a0d57e12581afdc61c,When did patient 10004457 first get discharged from the hospital?,"SELECT admissions.dischtime FROM admissions WHERE admissions.subject_id = 10004457 AND datetime(admissions.admittime) >= datetime(current_time,'-1 year') ORDER BY admissions.dischtime ASC LIMIT 1","SELECT strftime('%Y-%m-%d',to1.dischtime) FROM ( SELECT from1.dischtime FROM ( SELECT * FROM hospital_visits WHERE hospital_visits.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10004457 ) ) AS from1 WHERE from1.dischtime IS NOT NULL ORDER BY from1.dischtime ASC LIMIT 1 ) AS to1"
2f8aa4c9687c9ee0880c3746,"Since 1 year ago, what are the top four most commonly taken specimens for patients within 2 months after the diagnosis of encounter for immunization?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'encounter for immunization' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE datetime(microbiologyevents.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 4","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient_id, diagnosis_date FROM mimiciii_diagnoses WHERE diagnos_is_icd_code = 'Z0231' ) AS T1 JOIN ( SELECT patient_id, spec_type_desc, collection_date FROM mimiciii_specimens ) AS T2 ON T1.patient_id = T2.patient_id WHERE datetime(T1.diagnosis_date) >= datetime(current_time,'-1 year') AND datetime(T2.collection_date) >= datetime(T1.diagnosis_date) AND datetime(T2.collection_date) < datetime(T1.diagnosis_date,'+2 month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 4"
fd9b2daa83ce099cdf252c35,Has there been any procedure that patient 10022880 had in this year?,"SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022880 ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year')","SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.person_id = 10022880 AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year')"
515f28b68da1d15cb0208181,Please list the five most common procedures carried out since 1 year ago.,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE datetime(procedures_icd.charttime) >= datetime(current_time,'-1 year') GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT d1.procedure_name FROM ( SELECT procedure_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE datetime >= datetime(current_time,'-1 year') GROUP BY procedure_name ) AS d1 WHERE d1.C1 <= 5"
b710f2ea6d630a9c88a40fc2,What was the name of the prescription drug that patient 10017492 was prescribed last in 04/this year?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10017492 ) AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '04' ORDER BY prescriptions.starttime DESC LIMIT 1","SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10017492 ) AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '04' ORDER BY prescriptions.starttime DESC LIMIT 1"
9a53c5a84a90577e106b30ec,"In the first hospital visit, what was patient 10016150's last procedure time?",SELECT procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016150 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY procedures_icd.charttime DESC LIMIT 1,SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10016150 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY procedures.starttime DESC LIMIT 1
536ad0999a00344e2a06c8a9,How much was patient 10013049 charged to pay for the cost of their hospital stay during the first hospital visit?,SELECT SUM(cost.cost) FROM cost WHERE cost.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10013049 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),SELECT SUM(T1.C1) FROM ( SELECT CHARGES.cost FROM CHARGES WHERE CHARGES.hadm_id IN ( SELECT HADM.hadm_id FROM HADM WHERE HADM.age = ( SELECT MIN(HADM.age) FROM HADM WHERE HADM.pid = 10013049 AND HADM.dischtime IS NOT NULL ) ) ) AS T1
b71bf47188930e8abb1e562f,When was patient 10036156's last procedure conducted in this year?,"SELECT procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10036156 ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY procedures_icd.charttime DESC LIMIT 1","SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10036156 ) AND datetime(procedures.starttime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY procedures.starttime DESC LIMIT 1"
c47c43f5d2824c6b2c4f54fe,List the top five most frequent procedures performed since 2100.,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE strftime('%Y',procedures_icd.charttime) >= '2100' GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT d1.procedure_name FROM ( SELECT procedure_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE strftime('%Y',procedures_icd.charttime) >= '2100' GROUP BY procedure_name ) AS d1 WHERE d1.C1 <= 5"
92448b3c2bb324d7cc5a35f9,"Show me the top five most commonly prescribed drugs within 2 months for patients in their 60 or above after a thrombocytopenia, unspecified diagnosis since 2100.","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'thrombocytopenia, unspecified' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.age >= 60 AND strftime('%Y',prescriptions.starttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 5","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM ( SELECT T1.row_id, T1.charttime FROM ( SELECT * FROM diagnosis WHERE diagnosis = 'thrombocytopenia, unspecified' ) AS T1 WHERE strftime('%Y',T1.charttime) >= '2100' ) AS T2 JOIN ( SELECT * FROM ( SELECT T1.row_id, T1.charttime FROM ( SELECT * FROM patients WHERE patients.age >= 60 ) AS T1 JOIN ( SELECT * FROM diagnosis WHERE diagnosis = 'thrombocytopenia, unspecified' ) AS T2 ON T1.row_id = T2.row_id WHERE strftime('%Y',T2.charttime) >= '2100' ) AS T3 ON T2.row_id = T3.row_id WHERE T2.charttime < T3.charttime AND datetime(T3.charttime) BETWEEN datetime(T2.charttime) AND datetime(T2.charttime,'+2 month') ) AS T4 ON T2.row_id = T4.row_id ) AS T5 ON T4.row_id = T5.row_id GROUP BY T2.drug ) AS T6 WHERE"
503c1a271385c7a9c485a82a,Can you tell me the top four most common procedures since 1 year ago?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE datetime(procedures_icd.charttime) >= datetime(current_time,'-1 year') GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 4 )","SELECT d1.proc_name FROM ( SELECT d.proc_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures d WHERE datetime(d.admittime) >= datetime(current_time,'-1 year') GROUP BY d.proc_name ) AS d1 WHERE d1.C1 <= 4"
c511f734e9fd03e177de1e9c,Was any sputum microbiology test done to patient 10026255 on their last hospital visit?,SELECT COUNT(*)>0 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026255 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND microbiologyevents.spec_type_desc = 'sputum',SELECT COUNT(*)>0 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10026255 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND microbiologyevents.spec_type_desc = 'sputum'
ac0594e7c1c0b61c1072e703,What were the top five most common output events since 2100?,"SELECT d_items.label FROM d_items WHERE d_items.itemid IN ( SELECT T1.itemid FROM ( SELECT outputevents.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM outputevents WHERE strftime('%Y',outputevents.charttime) >= '2100' GROUP BY outputevents.itemid ) AS T1 WHERE T1.C1 <= 5 )","SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT d_icd_procedures.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM d_icd_procedures WHERE strftime('%Y',d_icd_procedures.charttime) >= '2100' GROUP BY d_icd_procedures.icd_code ) AS T1 WHERE T1.C1 <= 5 )"
4779807de491caeb560e846d,Can you tell me the top five most common microbiology tests that occurred in 2100?,"SELECT T1.test_name FROM ( SELECT microbiologyevents.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE strftime('%Y',microbiologyevents.charttime) = '2100' GROUP BY microbiologyevents.test_name ) AS T1 WHERE T1.C1 <= 5","SELECT T1.test_name FROM ( SELECT microbiologytests.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologytests WHERE strftime('%Y',microbiologytests.charttime) = '2100' GROUP BY microbiologytests.test_name ) AS T1 WHERE T1.C1 <= 5"
809a2e5b92679e748ad8312c,"What was the maximum monthly number of patients diagnosed with surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure in 2100?","SELECT MAX(T1.C1) FROM ( SELECT COUNT( DISTINCT diagnoses_icd.hadm_id ) AS C1 FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' GROUP BY strftime('%Y-%m',diagnoses_icd.charttime) ) AS T1","SELECT MAX(T1.C1) FROM ( SELECT COUNT( DISTINCT T2.subject_id ) AS C1 FROM ( SELECT subject_id, strftime('%Y-%m',diagnoses.charttime) FROM diagnoses WHERE diagnoses.long_title = 'surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure' ) AS T2 WHERE strftime('%Y',T2.charttime) = '2100' GROUP BY T2.subject_id, T2.charttime ) AS T1 GROUP BY T1.charttime"
